Hero,Degree,Betweenness,Closeness,PageRank,Community,Role
CRIMSON DYNAMO V/DIM,0.0264591439688716,0.00015943643795782327,0.4772578193781702,0.00039383977540668005,0,Other
"RAINTREE, VIVIAN",0.0009338521400778211,0.0,0.36712350905105806,4.6551957599907487e-05,21,Other
"HOLDSWORTH, PARKER",0.0009338521400778211,0.0,0.36712350905105806,4.6551957599907487e-05,21,Other
"DUNLEAVY, GEN. ARLEN",0.0009338521400778211,0.0,0.36712350905105806,4.6551957599907487e-05,21,Other
ORINI,0.002178988326848249,3.056735571365407e-08,0.35131697063760936,6.032547264627268e-05,8,Other
KAMO THARNN,0.007470817120622569,1.0113441863071024e-05,0.4091348890891114,0.0001269047208695684,8,Other
GORN,0.0010894941634241246,3.3325490605383107e-07,0.3540817129248262,6.702267016812244e-05,9,Other
SATANA,0.002490272373540856,3.620676571479537e-05,0.37494427394457536,8.19994527998014e-05,9,Other
"ROSETTI, GABRIEL",0.005136186770428016,0.0003249158266396703,0.37523054137637657,0.00016734697444537906,3,Other
"CROW, REV. JOSHUA",0.0015564202334630351,0.0,0.3337538749420448,6.959025135653615e-05,9,Other
"SIEGEL, DR. AVRAM",0.0026459143968871595,3.3840828047970934e-06,0.3340156016319304,0.0001203392042758639,9,Other
"GERHARDT, JOSEPH HEI",0.0015564202334630351,0.0,0.3337538749420448,6.959025135653615e-05,9,Other
"SHAITAN, AL",0.0018677042801556422,1.9567534905739247e-05,0.3517618470525554,7.60138601543873e-05,9,Other
"RILEY, JACK",0.0015564202334630351,0.0,0.32789583926176874,8.432848943713475e-05,9,Other
"HELLSTROM, VICTORIA",0.0015564202334630351,8.657839834600565e-07,0.353357138875923,6.030357660640145e-05,9,Other
SOULFIRE/JASON MALDO,0.0009338521400778211,0.0,0.3276772196130662,6.087314485958073e-05,9,Other
"RILEY, MARIEL",0.0009338521400778211,0.0,0.3276772196130662,6.087314485958073e-05,9,Other
"RILEY, KIM",0.0009338521400778211,0.0,0.3276772196130662,6.087314485958073e-05,9,Other
MIRAGE III/MARGE,0.0007782101167315176,0.0,0.36006821618663004,3.435261422751228e-05,4,Other
"BECKMAN, CHARLES",0.000622568093385214,0.0,0.3274756754492857,7.489821316728737e-05,0,Other
"BECKMAN, JOSEPH",0.000622568093385214,0.0,0.3274756754492857,7.489821316728737e-05,0,Other
"BECKMAN, SARAH",0.000622568093385214,0.0,0.3274756754492857,7.489821316728737e-05,0,Other
"BECKMAN, LISA",0.000622568093385214,0.0,0.3274756754492857,7.489821316728737e-05,0,Other
ARMAZIEL,0.0014007782101167316,0.0,0.3337015788162313,6.496735220899299e-05,9,Other
"PORTER, KIM",0.0014007782101167316,0.0,0.3337015788162313,6.496735220899299e-05,9,Other
SAMMAEL,0.0014007782101167316,0.0,0.3337015788162313,6.496735220899299e-05,9,Other
PEACEMONGER/,0.0001556420233463035,0.0,0.33654922187186914,2.5454220393908284e-05,0,Other
REPLICUS,0.0038910505836575876,2.5306924255974603e-07,0.364359876134335,8.109371934646891e-05,6,Other
EXPEDITER/JOHN WRAIT,0.002490272373540856,1.2534809263945664e-06,0.3785879608921287,6.272882949533535e-05,4,Other
"DAVIS, PRINCIPAL",0.0014007782101167316,4.1039142136121364e-08,0.3670602337134071,4.684659978750725e-05,21,Other
MAXXAM,0.0010894941634241246,0.0,0.3415143483010244,3.9992255258688365e-05,8,Other
POWDERKEG II,0.0010894941634241246,0.0,0.3415143483010244,3.9992255258688365e-05,8,Other
X-RAY II/,0.0007782101167315176,0.0,0.3420079453999017,3.493918274064558e-05,13,Other
OKOYE,0.013540856031128406,0.00016267575659174475,0.4411109105230298,0.00024575828269871193,13,Other
ZURI,0.015252918287937744,0.00019517983109153554,0.4424550157905515,0.0002745304965623247,13,Other
MALICE V/NAKIA,0.014007782101167316,0.0001978148060134695,0.43850723596537844,0.0002617866353230247,13,Other
TEUTONIC KNIGHT/FRAN,0.0015564202334630351,0.0,0.3743949855268423,5.3885659796128645e-05,2,Other
"MONTGOMERY, SIR BERN",0.0010894941634241246,0.0,0.37421955297929854,4.339288676003813e-05,2,Other
BROTHERS GRIMM,0.0009338521400778211,1.8965080073720393e-07,0.3497783000118014,3.8779581075595954e-05,0,Other
"STALIN, JOSEF",0.001245136186770428,0.0,0.3815497418940319,4.329722967131134e-05,2,Other
IRON CROSS/HELMUT GR,0.009338521400778212,1.6149549376060303e-05,0.3964660520022069,0.0001639321084367463,0,Other
LADY LOTUS,0.004357976653696498,9.680356453147046e-07,0.37624700712652753,0.00010003897513688744,2,Other
HUMAN TOP/DAVEY MITC,0.0031128404669260703,3.553896873919578e-07,0.3746364740246021,7.859596646031612e-05,2,Other
GOLDEN GIRL/GWENNY L,0.0034241245136186773,4.30024458402224e-07,0.37479031078873487,8.45004525336207e-05,2,Other
NOMAD II/EDWARD FERB,0.0010894941634241246,0.0,0.3876850987873522,3.8278502178261846e-05,0,Other
"WILMOTT, DR. KEITH",0.0007782101167315176,0.0,0.35021928564466176,4.134061672940513e-05,8,Other
"WHITE, JONATHAN",0.0007782101167315176,0.0,0.35021928564466176,4.134061672940513e-05,8,Other
"COLLINS, NICK",0.0034241245136186773,2.7646546426373973e-05,0.3556981643478212,0.0001184906970757715,9,Other
MECHADOOM,0.002957198443579767,6.559046507587431e-09,0.39460505391980505,6.664512243838666e-05,3,Other
COLDBLOOD/,0.004046692607003891,9.670155023599993e-07,0.3985683361207464,8.128084920410193e-05,4,Other
"COLLINS, TRACY",0.003579766536964981,5.211751549527627e-06,0.35213020436593717,0.00012079662903409513,9,Other
"HANSEN, BILLY",0.002334630350194553,5.501196177378794e-09,0.348385976771665,8.495842874205309e-05,9,Other
"RYKER, HARLAN",0.0038910505836575876,1.1077729819136053e-05,0.3554211408553385,0.00011617336091757655,9,Other
"DWORMAN, JIM",0.002957198443579767,1.564664545146417e-05,0.353220390757163,0.00010068307694344983,9,Other
ANSWER,0.003579766536964981,1.727061876211565e-07,0.37479031078873487,7.738446841694967e-05,21,Other
"MAXIMOFF, DJANGO",0.006536964980544747,1.8758374180095388e-06,0.4094495275580341,0.00011477209540122687,0,Other
CH'THON,0.006070038910505837,1.1467444844738535e-05,0.4024091722627426,0.00011464586187061746,6,Other
OTHER,0.002957198443579767,0.0,0.3916299146754667,6.525578582639754e-05,0,Other
TABOO,0.003579766536964981,1.7299104440912773e-06,0.39264075885051397,7.745944477128192e-05,0,Other
MR. DOLL/NATHAN DOLL,0.002490272373540856,2.8981344718536475e-08,0.3992906960824676,5.779742995813229e-05,0,Other
SCRIER II/S. CRIER,0.0031128404669260703,2.409423497194962e-07,0.3667020850608715,8.007368048558181e-05,21,Other
"CAMPBELL, MEREDITH",0.0038910505836575876,2.8489503757792297e-07,0.3702724096213019,8.992610462599861e-05,21,Other
GROVEL,0.0056031128404669265,3.977517121780826e-06,0.4037824956086434,0.00010459177054361648,4,Other
NANNY,0.004824902723735409,1.4188014356301575e-06,0.3794874333580164,9.142437963701171e-05,4,Other
LANDSCAPE/BRETT,0.0020233463035019454,0.0,0.3621910673478211,5.231503590276103e-05,4,Other
MEANY,0.012607003891050584,6.588170197965461e-05,0.4356071744743686,0.0002144430611177862,4,Other
SPAT,0.004513618677042802,5.311705648558862e-07,0.3810036631889536,8.756852213872215e-05,4,Other
EENY,0.012607003891050584,6.588170197965461e-05,0.4356071744743686,0.0002144430611177862,4,Other
MAGGOTT/JAPHETH,0.014163424124513619,7.632006927591268e-05,0.43760619369969617,0.00023870609065055058,4,Other
"DE LA JOYA, SISTER M",0.0014007782101167316,0.0,0.364110698581841,4.23574819573979e-05,4,Other
"ALVAREZ, CARLY",0.002957198443579767,2.097149004870875e-08,0.3966629681514599,6.418688860619915e-05,4,Other
"HARRAS, BOB",0.0014007782101167316,0.0,0.37325760518873424,4.272381777388894e-05,4,Other
"JEROME, JASON",0.0037354085603112843,2.2904198909387807e-05,0.4014988014840422,8.479646580435003e-05,21,Other
TESS-ONE,0.005291828793774319,3.4383966500894855e-06,0.4202216803483007,9.850070870111508e-05,21,Other
"MCBRIDE, MARTHA",0.001245136186770428,0.0,0.36594595498113086,4.381235834358471e-05,21,Other
KNIGHT/MALCOLM KNIGH,0.002334630350194553,1.568087543820983e-06,0.36971531902179067,6.437554905054687e-05,21,Other
FOGG/THOMAS FOGG,0.002334630350194553,1.568087543820983e-06,0.36971531902179067,6.437554905054687e-05,21,Other
"KNIGHT, LEO",0.0014007782101167316,0.0,0.3673134660236612,4.8652778621779215e-05,21,Other
PLAGUE,0.009182879377431907,3.008977490645342e-06,0.3955823433852742,0.0001439787733075754,4,Other
PRISM,0.008093385214007782,1.4827567271760504e-06,0.3869806437320148,0.000131014205119402,4,Other
APE/,0.009338521400778212,5.51806346088744e-06,0.3902186788014148,0.00014701268226644857,4,Other
BEAUTIFUL DREAMER,0.007782101167315175,1.8534196850108071e-06,0.38495212556579883,0.0001250010774507015,4,Other
ERG,0.009182879377431907,5.379803131251511e-06,0.39007573282957225,0.00014476350867188064,4,Other
TARBABY,0.008560311284046693,3.4594893363299807e-06,0.3873795202822752,0.00013573066099301618,4,Other
"BAILEY, SARA GREY",0.007315175097276265,7.573440927352087e-07,0.3920143838517342,0.0001208730411179398,4,Other
KALADAR [SHI'AR],0.001245136186770428,0.0,0.3447763438570808,4.641811216172975e-05,0,Other
ZOOG [KYMELLIAN],0.001245136186770428,0.0,0.3447763438570808,4.641811216172975e-05,0,Other
BLOODWING [SHI'AR],0.001245136186770428,0.0,0.3447763438570808,4.641811216172975e-05,0,Other
ENCHANTER,0.0009338521400778211,0.0,0.3515876308615212,3.791143987920036e-05,8,Other
MAHA YOGI,0.006070038910505837,8.267930359944269e-05,0.3956313349443039,0.00013163949719829538,8,Other
"COPPERSMITH, ALFRED",0.000622568093385214,0.0,0.35502614069879773,3.406275864619346e-05,21,Other
FORCE/CLAYTON WILSON,0.004824902723735409,1.1432462637163791e-05,0.41617055940695435,9.659315606260632e-05,0,Other
"BUSH, GEORGE",0.010583657587548638,7.374099243032963e-05,0.4367984158074495,0.00017135817224342114,0,Other
POLESTAR/,0.004357976653696498,1.3761423453024653e-06,0.3718239206201225,9.769832083783656e-05,21,Other
"THOMAS, DR. STAN",0.0017120622568093386,6.769151294218327e-09,0.34124074283050604,5.232122033347803e-05,4,Other
"THOMAS, IDA",0.0017120622568093386,6.769151294218327e-09,0.34124074283050604,5.232122033347803e-05,4,Other
MURMUR/,0.002178988326848249,0.0,0.3457652574962422,5.603238806331901e-05,4,Other
"EDGERTON, GAYLE",0.010583657587548638,0.00010208450578409108,0.3931965307413111,0.0001756663556397402,4,Other
VINCENTE/,0.002957198443579767,2.631428322694596e-07,0.34664697672484207,6.936567597278957e-05,4,Other
"THOMAS, KIM HO TWAE",0.0015564202334630351,0.0,0.3406948449856324,4.947598137079823e-05,4,Other
BULWARK/,0.0026459143968871595,0.0,0.3465905624398158,6.361228937364064e-05,4,Other
MISTY/VINCENTE,0.0026459143968871595,0.0,0.3465905624398158,6.361228937364064e-05,4,Other
"DEVERAUX, INSPECTOR ",0.002334630350194553,0.0,0.34734426595713624,5.7374253179084214e-05,4,Other
SOLARR,0.007937743190661479,2.2875559831483417e-05,0.4423018641755323,0.00014279555115090815,0,Other
ATOM SMASHER/,0.0015564202334630351,0.0,0.3682662071598112,4.5864082609323936e-05,0,Other
DR. HYDRO,0.0007782101167315176,0.0,0.353357138875923,3.4698147802823636e-05,2,Other
LORVEX,0.0007782101167315176,0.0,0.36678629244018396,3.4157978930008986e-05,3,Other
HAMIR,0.004046692607003891,1.643202205101543e-05,0.3967122277563219,9.684694709962178e-05,8,Other
"MCCOURT, ALLISON",0.0032684824902723736,4.190667837360068e-07,0.3954599175548133,6.850571919112356e-05,5,Other
VIRAGO,0.0018677042801556422,2.9042194373380845e-09,0.37402238777751806,4.9672734479009074e-05,3,Other
"ROSENBERG, ANNIE",0.00046692607003891054,0.0,0.32755962204642725,2.9270761571595225e-05,8,Other
"STALYENKO, COL. YURI",0.005291828793774319,4.6025946951482994e-05,0.38744999563466126,0.00011846134247265,3,Other
WOZ/DEWOZ,0.004824902723735409,3.0269427920792696e-06,0.3704871225291716,0.00010771066995085343,3,Other
"JARZINHO, COL. EDSON",0.004669260700389106,2.675174628160459e-06,0.3704656400333738,0.00010415998037303673,3,Other
CARTHUS,0.0034241245136186773,3.548735710220712e-07,0.35712970531109917,7.972022539849845e-05,3,Other
ARCHAEOPTERYX/TONAJA,0.004824902723735409,3.0269427920792696e-06,0.3704871225291716,0.00010771066995085343,3,Other
KALIKYA [INHUMAN],0.0034241245136186773,2.0727224496251593e-07,0.35712970531109917,7.904985885575505e-05,3,Other
NAHREES [INHUMAN],0.004202334630350195,7.418330328576115e-07,0.35770955870419147,9.485475946345424e-05,3,Other
NEIFI [INHUMAN],0.0038910505836575876,7.445530184127322e-07,0.3571896029527346,8.935321322768106e-05,3,Other
DINU,0.004202334630350195,7.418330328576115e-07,0.35770955870419147,9.485475946345424e-05,3,Other
TOI/REXEL TOIVEN,0.0032684824902723736,4.135812540688132e-09,0.34527942217982943,7.817033475231371e-05,3,Other
NECROMANCER/DR. STEP,0.0026459143968871595,9.864321220786104e-07,0.38611533377745594,6.54600834647382e-05,8,Other
RED GUARDIAN II/ALEX,0.008249027237354087,6.5111201340967614e-06,0.4163604058661169,0.0001404741136488067,0,Other
CYANIDE JANE,0.005291828793774319,2.3090169911030562e-05,0.36469264387325556,0.00015048811291927893,4,Other
"OXTON, PROFESSOR HEN",0.0034241245136186773,1.0511404027386773e-07,0.33975274809973754,0.00010077680108048397,4,Other
AENTAROS,0.004513618677042802,1.196117581236568e-05,0.36767281049752915,0.00012138798216347393,4,Other
KEY/,0.004046692607003891,1.0092897979805577e-05,0.36760934568559056,0.00010912318872701552,4,Other
"SHIRE, DR. RANDALL",0.004513618677042802,1.196117581236568e-05,0.36767281049752915,0.00012138798216347393,4,Other
MALAN Sometimes spel,0.004046692607003891,1.5110130490512203e-06,0.3474765012245371,0.00011019014404401259,4,Other
WALL/,0.004046692607003891,1.0092897979805577e-05,0.36760934568559056,0.00010912318872701552,4,Other
SEMIJAN,0.004513618677042802,1.196117581236568e-05,0.36767281049752915,0.00012138798216347393,4,Other
KRIVEN,0.002490272373540856,1.1150583389563195e-07,0.33631891498739613,7.60187867832471e-05,4,Other
"BERGER, PROF.",0.004513618677042802,1.196117581236568e-05,0.36767281049752915,0.00012138798216347393,4,Other
PRINCESS SANDELLA,0.004824902723735409,1.2562926957960974e-05,0.36792688903055365,0.00012617848380707552,4,Other
"DURAN, CONAL",0.005914396887159534,1.2580004242267237e-07,0.3842113433168299,0.00010051887278909077,4,Other
"LOCKLIN, BEN",0.005914396887159534,1.2580004242267237e-07,0.3842113433168299,0.00010051887278909077,4,Other
BEDLAM/JESSE AARONSO,0.020700389105058368,0.0004723569830168902,0.41121519135068313,0.0004073310127754541,4,Other
HAMMER/LEROY JACKSON,0.0015564202334630351,5.447649759835756e-07,0.3892913982461348,5.0971445850805186e-05,0,Other
ANVIL/JOHNNY ANVIL,0.0015564202334630351,5.447649759835756e-07,0.3892913982461348,5.0971445850805186e-05,0,Other
"CORSI, TOM",0.021167315175097276,8.112772763364404e-05,0.4390496445860063,0.0003135788863184273,4,Other
HORUS [EGYPTIAN GOD],0.0056031128404669265,8.260494418043047e-07,0.3716508887217477,0.00010018251512125418,6,Other
ERISHKIGEL,0.0028015564202334632,0.0,0.3601291036590702,6.0790153718502485e-05,6,Other
MUNIN,0.0068482490272373546,2.627080703788474e-06,0.3985932015731215,0.00011631139189120188,6,Other
FLAME II,0.0015564202334630351,0.0,0.3584521110870491,4.457057757548065e-05,6,Other
HUGIN,0.0068482490272373546,2.627080703788474e-06,0.3985932015731215,0.00011631139189120188,6,Other
"MADDICKS, PROFESSOR ",0.0018677042801556422,1.7124833904550368e-08,0.36803285875665687,4.861087152235934e-05,4,Other
ARKO,0.004202334630350195,1.729553555231211e-08,0.35429770021713325,8.010381121129152e-05,6,Other
BUSHMASTER/JOHN MCIV,0.004513618677042802,5.2749387600528075e-05,0.3955578521554955,9.845253656839625e-05,2,Other
TILDA,0.0028015564202334632,0.0,0.35404247079771495,6.047750626817523e-05,6,Other
"BRANDT, ELLEN",0.0034241245136186773,2.6696973706121042e-05,0.3881090042531627,0.00010605220240502545,11,Other
MR. TERMINEUS/AMODEU,0.0020233463035019454,4.851002294325489e-06,0.3646093949675035,7.550291067110342e-05,11,Other
"BURKE, JACK",0.0018677042801556422,2.4058305275385344e-06,0.3563528600599902,7.28513037659699e-05,11,Other
"BURKE, GWYNETH",0.0018677042801556422,2.4058305275385344e-06,0.3563528600599902,7.28513037659699e-05,11,Other
"LOPEZ, ANGELA",0.001245136186770428,0.0,0.3299277267242739,5.819323974920285e-05,11,Other
"BURKE, JOB",0.0018677042801556422,2.4058305275385344e-06,0.3563528600599902,7.28513037659699e-05,11,Other
"FILLMORE, SHERIFF DO",0.0015564202334630351,2.0670798223772722e-06,0.35587647902944153,6.380735130855974e-05,11,Other
MEPHISITOID,0.0020233463035019454,8.914692677523447e-09,0.3827153724700829,5.190778338634847e-05,0,Other
T'KYLL ALABAR,0.0020233463035019454,8.914692677523447e-09,0.3827153724700829,5.190778338634847e-05,0,Other
TERRIGENE,0.000311284046692607,0.0,0.34102217389995004,2.7284196382079972e-05,0,Other
PAVANE II,0.000622568093385214,0.0,0.35980460821172294,4.7784011356483355e-05,0,Other
BRAWLER,0.000622568093385214,0.0,0.35980460821172294,4.7784011356483355e-05,0,Other
AMPERE/,0.000622568093385214,0.0,0.35980460821172294,4.7784011356483355e-05,0,Other
PROCTOR,0.004513618677042802,4.675930755479658e-06,0.38976637554999777,8.945850296598193e-05,0,Other
WRECKER II,0.000311284046692607,0.0,0.3550064137364874,2.746490158059332e-05,0,Other
STEGRON,0.004202334630350195,2.875865832298916e-06,0.3945319518349737,9.273053499625139e-05,21,Other
"DORCAS, LEMUEL DR.",0.003579766536964981,7.044755658515834e-06,0.3885810988940253,8.079335188512508e-05,3,Other
MINT JULEP,0.0015564202334630351,0.0,0.3512976537095488,9.238000778251696e-05,20,Other
ABRAXAS,0.0032684824902723736,7.863583205296175e-05,0.3886047337762644,0.00012059558660700324,20,Other
RATTACK,0.0015564202334630351,0.0,0.3512976537095488,9.238000778251696e-05,20,Other
"FROST, CARMILLA",0.004357976653696498,0.00019839294488972623,0.35181995748984385,0.0002527538190374974,20,Other
M'SHULLA,0.005291828793774319,0.00023160675705934214,0.35199440405573046,0.0003088500454679183,20,Other
OLD SKULL,0.004513618677042802,0.0002303575877267513,0.3518393319023935,0.00026455054297917996,20,Other
GROK,0.0032684824902723736,4.36169238013974e-07,0.35168439632386,0.00017678206321026927,20,Other
KILLRAVEN/JONATHAN R,0.005447470817120623,0.0003630899974986985,0.355856657458815,0.0003112960481063589,20,Other
SABRE,0.0015564202334630351,0.0,0.3512976537095488,9.238000778251696e-05,20,Other
HIGH OVERLORD,0.0028015564202334632,2.711421487657294e-05,0.3514522486393951,0.00015712392545773788,20,Other
SKAR,0.002334630350194553,6.227619190680862e-08,0.35152959713978343,0.00013041523980989825,20,Other
VIGILANT/PSTUN-RAGE,0.0010894941634241246,0.0,0.3512011009243384,7.168564405852415e-05,20,Other
FOROPULIST,0.002178988326848249,0.0,0.35133628969016023,0.0001256797041662532,20,Other
VOLCANA ASH,0.002334630350194553,6.227619190680862e-08,0.35152959713978343,0.00013041523980989825,20,Other
"EVE 3,031",0.002334630350194553,6.227619190680862e-08,0.35152959713978343,0.00013041523980989825,20,Other
"ADAM 3,031",0.002334630350194553,6.227619190680862e-08,0.35152959713978343,0.00013041523980989825,20,Other
ATALON,0.002334630350194553,6.227619190680862e-08,0.35152959713978343,0.00013041523980989825,20,Other
WARLORD,0.0014007782101167316,4.752869732826382e-05,0.35506560120126507,8.703486786777444e-05,20,Other
MASTER FOUR,0.000622568093385214,0.0,0.2623085941624816,5.5033366858175626e-05,20,Other
SACRIFICER,0.002334630350194553,6.227619190680862e-08,0.35152959713978343,0.00013041523980989825,20,Other
MELONIE,0.0020233463035019454,0.0,0.35131697063760936,0.0001168020570936847,20,Other
KASEMA,0.000622568093385214,1.0480015017009543e-07,0.3323821885347812,5.218196028148786e-05,8,Other
KATHAR,0.00046692607003891054,0.0,0.3263882721847032,4.7727050324817595e-05,8,Other
SLEDGE,0.007159533073929962,6.2190949143951725e-06,0.35349399291886485,0.00015650626321698835,4,Other
"ALEGRIA, RICHIE",0.0038910505836575876,3.829918570110691e-06,0.35041136554684166,9.67618353457869e-05,4,Other
"SCHUYLER, DR. REBECC",0.0015564202334630351,0.0,0.34268667818148274,4.764567695225323e-05,4,Other
GRYPHON/COMMANDER EK,0.0032684824902723736,2.37987098424017e-07,0.35018089493097093,7.591233688288232e-05,4,Other
"BURKE, RICKY",0.002490272373540856,0.0,0.3424111918117565,6.819227161843254e-05,4,Other
REIGNFIRE/,0.007782101167315175,3.757188791761784e-05,0.36626062990229097,0.00016586340356888752,4,Other
"SANDERS, DET. NAPOLE",0.002490272373540856,0.0,0.3424111918117565,6.819227161843254e-05,4,Other
"BANTOCK, LT. OLIVER",0.002490272373540856,0.0,0.3424111918117565,6.819227161843254e-05,4,Other
"BENTON, TERRY",0.002490272373540856,0.0,0.3424111918117565,6.819227161843254e-05,4,Other
"JONES, WALTER",0.002490272373540856,0.0,0.3424111918117565,6.819227161843254e-05,4,Other
"BLACKSHEAR, JONAS",0.002334630350194553,1.3146399016630712e-06,0.3482340670417814,6.342248852414187e-05,4,Other
"THORPE, GORDON",0.0018677042801556422,0.0,0.3402231443642134,5.63000329772349e-05,4,Other
"DEWITT, LUCIUS",0.0018677042801556422,0.0,0.3402231443642134,5.63000329772349e-05,4,Other
"BRIGGS, AGENT",0.0015564202334630351,6.346409629318629e-08,0.34259480015097665,5.009849203354011e-05,4,Other
"HOLLISTER, SHERIFF",0.0009338521400778211,0.0,0.338618318211552,3.8573791848031344e-05,4,Other
SNAKESKIN II/,0.002178988326848249,0.0,0.34630876622123496,5.6526383480161485e-05,4,Other
"ROUSSEAU, ETIENNE",0.002178988326848249,0.0,0.34630876622123496,5.6526383480161485e-05,4,Other
"CHANDRA, DR.",0.0062256809338521405,3.1629075187129267e-06,0.35180058521092256,0.00013320963279025373,4,Other
"JOSHUA, DR. SEGISMUN",0.00840466926070039,2.556735018893118e-05,0.3640899491688833,0.00016602384377464367,4,Other
SHORT CIRCUIT/HENRY ,0.0026459143968871595,2.7373535892706974e-07,0.3538072005767839,6.548397454567663e-05,4,Other
LOCUS,0.006381322957198444,1.4702313116786652e-05,0.3760477002952068,0.00012795709884464576,4,Other
"DE LA SALLE, BEATRIC",0.000622568093385214,0.0,0.37778207355815774,3.1856993141850356e-05,0,Other
WENDIGO II/GEORGES B,0.002957198443579767,9.505135126645941e-07,0.3815497418940319,6.720366562793068e-05,4,Other
"LELAND, HARRY",0.011984435797665371,0.00027929183909825126,0.44433204172860175,0.00020621133192913292,4,Other
ARAKI [SHI'AR],0.011984435797665371,2.0578223126798798e-05,0.4350436080631597,0.0001830595931194619,4,Other
MAELEN,0.005291828793774319,4.713809418486447e-07,0.42320000185570406,9.553022547664536e-05,4,Other
EMPRESS R'KILL [SKRU,0.0062256809338521405,4.480637831577588e-06,0.3971808049245035,0.00011018327704556203,3,Other
EARTHQUAKE,0.017120622568093387,4.266384762361852e-05,0.4208306170475276,0.00025490930117401346,3,Other
NIGHTSIDE,0.012451361867704281,1.5546330162597403e-05,0.4179674491701926,0.00019109815940457136,3,Other
SMASHER IV,0.018521400778210118,4.2565866952506e-05,0.43108092760377603,0.0002705900125477326,3,Other
HUSSAR,0.015408560311284047,3.097613805611241e-05,0.4088992273929961,0.00023103593813874785,3,Other
"CARTER, JIMMY",0.010272373540856031,2.5504257087745727e-05,0.44800858481281564,0.00016545342907676493,4,Other
"PRYDE, TERRI",0.003579766536964981,3.0257673594318454e-08,0.37735812580565614,7.148519481250212e-05,4,Other
"PRYDE, CARMEN",0.003579766536964981,3.0257673594318454e-08,0.37735812580565614,7.148519481250212e-05,4,Other
"MACON, ANGELO",0.012451361867704281,5.3368037579654865e-06,0.38808542963102494,0.00019000988350533927,4,Other
"MANH, COY LEONG XUI",0.008249027237354087,1.3136748061526819e-05,0.4150081473215696,0.00013994439594256614,4,Other
"MANH, COY NGA",0.008249027237354087,1.3136748061526819e-05,0.4150081473215696,0.00013994439594256614,4,Other
MAGUS II,0.008249027237354087,1.8902587821968502e-05,0.4031200976727594,0.0001335519263969926,4,Other
MINXI [INHUMAN],0.0017120622568093386,0.0,0.35093103526395497,4.585110324433031e-05,3,Other
VICTORIUS/PROF. VICT,0.001245136186770428,0.0,0.35414059242922036,4.289564410339059e-05,0,Other
"RUBINO, STEVE HEADSE",0.004980544747081712,4.0624658093423535e-05,0.38693377107652394,0.00012681189674692688,6,Other
KLIGGER/SEN. EUGENE ,0.005291828793774319,2.174300994318347e-06,0.4090039323996904,0.00010320168588180849,0,Other
"PARKER, RICHARD (ROB",0.004202334630350195,2.2793407129010565e-06,0.4005172033610559,9.056623087104436e-05,21,Other
"PARKER, MARY (ROBOT)",0.004824902723735409,5.242346359737492e-06,0.4006176591431881,0.00010524481605303962,21,Other
WALRUSS,0.0014007782101167316,0.0,0.35323991972220736,5.738059392401599e-05,7,Other
"JAKES, JUDSON",0.0014007782101167316,0.0,0.35323991972220736,5.738059392401599e-05,7,Other
LYLLA,0.0014007782101167316,0.0,0.35323991972220736,5.738059392401599e-05,7,Other
UNCLE PYKO,0.0014007782101167316,0.0,0.35323991972220736,5.738059392401599e-05,7,Other
"SANCHEZ, DET. LOUISA",0.000311284046692607,0.0,0.3519168508959275,2.824042571595986e-05,7,Other
"NORTH, DAKOTA",0.00840466926070039,0.00028622957306686576,0.414900345997504,0.0001975457070152655,13,Other
KINGSIZE,0.000311284046692607,0.0,0.3506036562594284,2.851489681828641e-05,13,Other
SHADES,0.0026459143968871595,3.941531133342317e-09,0.3435896976614985,7.030441724036605e-05,2,Other
COMANCHE,0.002957198443579767,5.449197518113263e-06,0.3436266566995947,8.035143608898924e-05,2,Other
DARK RAIDER,0.0037354085603112843,1.8265318786014515e-07,0.37487827424840486,7.594031505050254e-05,3,Other
"SUAREZ, RAPHAEL",0.0034241245136186773,1.3283074459310619e-07,0.37520850528632627,7.10714581808055e-05,3,Other
MALICE III,0.012451361867704281,1.2772389753259371e-05,0.4406849515806017,0.00018904815144734223,8,Other
"O'NEIL, BRIDGET",0.004202334630350195,6.176096146591666e-06,0.38867565567681983,8.216659955003112e-05,8,Other
KARGUL,0.003579766536964981,3.1808518852800564e-06,0.37735812580565614,7.948196055474553e-05,3,Other
STALKING FOX,0.0017120622568093386,0.0,0.36920256735137613,4.861246827445176e-05,3,Other
RAPTOR II/PROFESSOR ,0.0020233463035019454,3.654311253230693e-06,0.38340437038019465,5.333223103292968e-05,3,Other
"MACKAY, MURDO",0.00046692607003891054,0.0,0.34561562414884583,6.125032841712458e-05,0,Other
"MACKAY, AILSA",0.00046692607003891054,0.0,0.34561562414884583,6.125032841712458e-05,0,Other
SHAMAN III,0.00046692607003891054,0.0,0.34561562414884583,6.125032841712458e-05,0,Other
MAULER/BRENDAN DOYLE,0.0034241245136186773,2.7097615177840433e-06,0.39309976176801603,7.309026594816477e-05,0,Other
"MCPHERSON, LING",0.004669260700389106,1.0293068226182513e-06,0.39346289124372236,9.097396673988327e-05,0,Other
OGUR,0.0026459143968871595,3.4716423351262137e-07,0.39160591039016635,5.917588966351568e-05,0,Other
SPOILSPORT/,0.0026459143968871595,2.143802386168441e-09,0.34570912980983515,6.925253674326312e-05,4,Other
JET-BLACK/,0.0026459143968871595,2.143802386168441e-09,0.34570912980983515,6.925253674326312e-05,4,Other
